"id";"brand_name";"Title";"Rating";"rating_count";"reviews";"Current Price";"Original Price";"Discount";"Processor";"ram_capacity";"Operating System";"StorageCapacity";"Screen Size"
212;"HP";"HP Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated intel hd) 14-ek1074TU 2...";4.7;15;151;68990;91615;"24";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 inch) Touchscreen"
213;"HP";"HP AMD Ryzen 3 Quad Core 5300u - (8 GB/512 GB SSD/Windows 11 Home) 247 G8 Laptop";0.0;0;0;39631;0;"0";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"35.56 cm (14 inch)"
214;"Lenovo";"Lenovo LOQ (2024) AMD Ryzen 5 Quad Core 7235HS - (24 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...";4.3;26;261;66990;82690;"18";"AMD Ryzen 5 Quad Core Processor";24;"Windows 11";"512";"39.62 cm (15.6 Inch)"
215;"HP";"HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...";4.3;165;1658;68990;86343;"20";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
216;"Infinix";"Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...";4.3;3895;3895457;35990;49999;"28";"Intel Core i3 Processor (10th Gen)";0;"Windows 11";"256";"35.56 cm (14 inch)"
217;"HP";"HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...";4.3;401;40121;57990;76354;"24";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
218;"Infinix";"Infinix INBook X2 Plus Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL25 Thin an...";3.9;78;7817;57990;79990;"27";"Intel Core i7 Processor (11th Gen)";0;"Windows 11";"512";"39.62 cm (15.6 Inch)"
219;"Infinix";"Infinix Y4 Max Series Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...";4.2;181;18134;41990;64990;"35";"Intel Core i5 Processor (13th Gen)";0;"Windows 11";"512";"40.64 cm (16 inch)"
220;"Apple";"Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXW3HN/A";4.5;211;21115;126890;134900;"5";"Apple M3 Processor";8;"macOS";"512";"33.02 cm (13 Inch)"
221;"ASUS";"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD...";5.0;3;31;79990;116990;"31";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"40.64 cm (16 Inch)"
222;"Acer";"Acer Aspire 7 (2024) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...";4.2;1712;1712145;62990;84999;"25";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
223;"HP";"HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...";0.0;0;0;90898;0;"0";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
224;"Infinix";"Infinix Y1 Plus Neo Intel Intel Celeron Quad Core 11th Gen JSL N5100 - (8 GB/512 GB SSD/Windows 11 Hom...";4.0;4254;4254584;22990;39990;"42";"Intel Celeron Quad Core Processor (11th Gen)";0;"Windows 11";"512";"39.01 cm (15.36 inch)"
225;"Lenovo";"Lenovo Ideapad Slim 3i (2021) Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL05 Thin ...";2.8;4;40;51890;75990;"31";"Intel Core i5 Processor (11th Gen)";8;"Windows 10";"512";"39.62 cm (15.6 inch)"
226;"ASUS";"ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...";4.3;512;51264;53690;77990;"31";"Intel Core i5 Processor (11th Gen)";8;"Windows 11";"512";"43.94 cm (17.3 Inch)"
227;"HP";"HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5006TU Thin and Light Laptop";4.1;266;26613;36390;49691;"26";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
228;"ASUS";"ASUS Vivobook 14X OLED (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 G...";4.0;6;60;76100;122990;"38";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
229;"Apple";"Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXQ3HN/A";4.5;211;21115;107990;114900;"6";"Apple M3 Processor";8;"macOS";"256";"33.02 cm (13 Inch)"
230;"Colorful";"Colorful Evol P15 Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVID...";4.3;7;74;88990;139999;"36";"Intel Core i7 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
231;"Acer";"Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...";3.4;56;563;43990;64990;"32";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
232;"HP";"HP 240 G9 Intel Core i3 12th Gen 1215 - (8 GB/512 GB SSD/Windows 11 Home) 240 G9 Laptop";3.8;86;862;32490;58990;"44";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
233;"ASUS";"ASUS VivoBook 15 (2022) Intel Celeron Quad Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) X515MA-BR011...";4.0;319;31934;20990;33990;"38";"Intel Celeron Quad Core Processor";4;"Windows 11";"256";"39.62 cm (15.6 inch)"
234;"DELL";"DELL Vostro Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3420 Thin and Lig...";3.3;15;151;38499;69599;"44";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
235;"MSI";"MSI Modern 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-817IN ...";4.2;900;900109;43990;57990;"24";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
236;"Lenovo";"Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 14IRU8 Thin and...";0.0;0;0;39990;55090;"27";"Intel Core i3 Processor (13th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
237;"ASUS";"ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0413 ...";3.8;1589;1589144;18990;32990;"42";"Intel Celeron Dual Core Processor";0;"Chrome OS";"Unknown";"Unknown"
238;"MSI";"MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...";4.2;102;10214;54990;70990;"22";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
239;"Lenovo";"Lenovo AMD Ryzen 3 Hexa Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) Thinkbook 15 G3 Thin and Light ...";4.2;30;304;32990;70650;"53";"AMD Ryzen 3 Hexa Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
240;"MSI";"MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...";4.8;36;367;105990;149990;"29";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"1024 ";"43.94 cm (17.3 Inch)"
241;"ASUS";"ASUS Chromebook (2024) Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1101CMA_I...";3.6;1025;102598;16990;22990;"26";"Intel Celeron Dual Core Processor";4;"Chrome OS";"Unknown";"Unknown"
242;"Acer";"Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...";4.0;509;50956;25990;39999;"35";"AMD Ryzen 3 Dual Core Processor";8;"Windows 11";"512";"35.56 cm (14 inch)"
243;"ASUS";"ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Pro) E1404FA-NK321WS Thi...";4.2;4024;4024417;33990;50990;"33";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"35.56 cm (14 Inch)"
244;"WINGS";"WINGS Nuvobook S2 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Windows ...";4.1;928;928150;24990;52999;"52";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
245;"ASUS";"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...";4.2;286;28623;66990;88990;"24";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
246;"Acer";"Acer Aspire 3 Backlit Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin an...";4.2;62;625;29990;44000;"31";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 Inch)"
247;"Lenovo";"Lenovo IdeaPad 1 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 15ADA7 Thin and Light...";4.2;811;81183;35400;58545;"39";"AMD Ryzen 5 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
248;"MSI";"MSI Modern 15 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-289IN T...";4.1;68;688;51990;77990;"33";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
249;"walker";"walker Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1 Thin and Light Laptop";3.7;1129;1129158;12990;30000;"56";"Intel Celeron Dual Core Processor";4;"Windows 11";"128";"35.81 cm (14.1 inch)"
250;"Acer";"Acer Aspire 3 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light...";4.8;15;151;50990;63000;"19";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 Inch)"
251;"Acer";"Acer Aspire 7 (2024) Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...";4.2;2083;2083185;51990;83999;"38";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
252;"HP";"HP 360 Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromebook";3.9;1297;1297115;19990;32295;"38";"Intel Celeron Dual Core Processor";4;"Chrome OS";"Unknown";"Unknown"
253;"ASUS";"ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK327WS Th...";4.2;4024;4024417;33990;50990;"33";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"35.56 cm (14 Inch)"
254;"Colorful";"Colorful P15 Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...";4.2;42;429;84990;119999;"29";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
255;"Lenovo";"Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...";4.2;379;37946;66990;100690;"33";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"40.64 cm (16 Inch)"
256;"Acer";"Acer Aspire Lite AMD Ryzen 5 Hexa Core 5500U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...";3.9;196;19617;39990;64999;"38";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
257;"SAMSUNG";"SAMSUNG Galaxy Book 2 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) NP550 Thin and ...";4.3;3459;3459341;52990;82990;"36";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
258;"Infinix";"Infinix Y1 Plus Neo Intel Intel Celeron Quad Core 11th Gen JSL N5100 - (8 GB/256 GB SSD/Windows 11 Hom...";4.0;4254;4254584;24990;34990;"28";"Intel Celeron Quad Core Processor (11th Gen)";0;"Windows 11";"256";"39.01 cm (15.36 inch)"
259;"ASUS";"ASUS Vivobook S 15 OLED (2024) - AI Powered, Intel EVO H-Series, Intel Core Ultra 7 155H - (16 GB/1 TB...";4.8;6;62;111990;122990;"8";"Intel Core Ultra 7 Processor";0;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
260;"Infinix";"Infinix Y1 Plus Neo (2023) Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) ...";4.0;1558;1558209;19990;29990;"33";"Intel Celeron Quad Core Processor (11th Gen)";0;"Windows 11";"128";"39.62 cm (15.6 Inch)"
261;"MSI";"MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...";4.3;1873;1873233;36990;64990;"43";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"35.56 cm (14 Inch)"
262;"Lenovo";"Lenovo IdeaPad Slim 5 Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 14IAH8 Thin and...";4.2;149;14913;63990;78590;"18";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"1024 ";"35.56 cm (14 Inch)"
263;"ASUS";"ASUS TUF Gaming F17 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 H...";4.6;9;90;57990;85990;"32";"Intel Core i5 Processor (11th Gen)";16;"Windows 11";"512";"43.94 cm (17.3 Inch)"
264;"Lenovo";"Lenovo Yoga 7 AI PC OLED Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IML9 2 in 1 Lapt...";0.0;0;0;100990;143390;"29";"Intel Core Ultra 5 Processor";0;"Windows 11";"1024 ";"35.56 cm (14 Inch) Touchscreen"
265;"Lenovo";"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 6600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/...";4.4;353;35341;63990;91290;"29";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
266;"ASUS";"ASUS EeeBook 12 Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Windows 11 Home) E210MA-GJ011...";4.0;106;10611;17990;27990;"35";"Intel Celeron Dual Core Processor";4;"Windows 11";"Unknown";"Unknown"
267;"HP";"HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Lig...";4.3;1791;1791146;63990;73688;"13";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 inch)"
268;"Infinix";"Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) YL613 Thin and ...";4.2;119;11924;29990;54990;"45";"Intel Core i3 Processor (13th Gen)";0;"Windows 11";"512";"40.64 cm (16 inch)"
269;"HP";"HP Envy x360 Creator Evo Intel Core i5 12th Gen 1230U - (8 GB/512 GB SSD/Windows 11 Home) x360 13-bf00...";4.3;114;11416;79990;93527;"14";"Intel Core i5 Processor (12th Gen)";0;"Windows 11";"512";"33.78 cm (13.3 Inch) Touchscreen"
270;"Lenovo";"Lenovo IdeaPad Slim 5 AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 16IMH9 Thin and...";4.4;80;8011;79990;107690;"25";"Intel Core Ultra 5 Processor";0;"Windows 11";"1024 ";"40.64 cm (16 inch)"
271;"HP";"HP G8 Intel Core i3 11th Gen 12 gen - (16 GB/512 GB SSD/Windows 11 Pro) 250G8 Business Laptop";3.8;20;202;35999;74000;"51";"Intel Core i3 Processor (11th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
272;"ASUS";"ASUS Vivobook S15 OLED (2024) Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Win...";4.1;131;13110;78990;116990;"32";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
273;"HP";"HP 255 G9 841W6pa AMD Ryzen 3 Dual Core - (8 GB/512 GB SSD/DOS) 6E3Z0PA Laptop";3.8;294;29421;25499;35208;"27";"AMD Ryzen 3 Dual Core Processor";8;"DOS";"512";"39.62 cm (15.6 inch)"
274;"HP";"HP Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0221TU Thin and Light Laptop";3.9;13;132;59990;73920;"18";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 inch)"
275;"HP";"HP 15s (2024) Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0011TU Thin and Li...";4.2;309;30928;53990;72780;"25";"Intel Core i5 Processor (13th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
276;"HP";"HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...";4.1;57;573;53240;68900;"22";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
277;"ASUS";"ASUS Vivobook Pro 15 OLED For Creator AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home...";4.3;502;50249;65990;94990;"30";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
278;"Lenovo";"Lenovo IdeaPad Slim 1 (2024) AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 T...";4.2;4211;4211409;38350;85000;"54";"AMD Ryzen 5 Hexa Core Processor";16;"Windows 11";"512";"100.63 cm (39.62 cm)"
279;"Lenovo";"Lenovo LOQ (2024) AMD Ryzen 5 Quad Core 7235HS - (12 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDI...";4.3;26;261;63990;87990;"27";"AMD Ryzen 5 Quad Core Processor";12;"Windows 11";"512";"39.62 cm (15.6 Inch)"
280;"Lenovo";"Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...";3.1;12;121;45990;99999;"54";"Intel Core i5 Processor (12th Gen)";8;"Windows 11";"512";"35.56 cm (14 inch)"
281;"MSI";"MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Busine...";0.0;0;0;51990;60990;"14";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 inch)"
282;"ASUS";"ASUS Vivobook S 15 OLED (2023) Intel EVO H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Wi...";4.4;109;10915;76990;105990;"27";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
283;"DELL";"DELL Inspiron Intel Core i3 10th Gen 1005G1 - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3501 Laptop";3.7;317;31748;30535;42881;"28";"Intel Core i3 Processor (10th Gen)";4;"Windows 10";"1024 ";"39.62 cm (15.6 inch)"
284;"HP";"HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...";4.4;139;13914;79990;99527;"19";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
285;"ASUS";"ASUS VivoBook 15 (2024) Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322...";4.3;12601;126011187;27990;50990;"45";"Intel Core i3 Processor (10th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
286;"Lenovo";"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and...";4.2;1165;116584;34990;50290;"30";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"256";"39.62 cm (15.6 inch)"
287;"Lenovo";"Lenovo Legion 5 AMD Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...";4.6;16;161;99990;186090;"46";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
288;"Lenovo";"Lenovo AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin and Light Lap...";0.0;0;0;40990;85371;"51";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"35.56 cm (14 Inch)"
289;"Lenovo";"Lenovo ThinkBook 15 G3 AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) TB15 G3 ACL Thi...";4.3;996;996119;32990;55990;"41";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
290;"ASUS";"ASUS Vivobook Intel Celeron Dual Core N4020 - (8 GB/512 GB SSD/Windows 10 Home) X515MA-BR022WS Thin an...";4.0;587;58742;26890;38990;"31";"Intel Celeron Dual Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
291;"DELL";"DELL Intel Core i5 11th Gen - (8 GB/512 GB SSD/Ubuntu) 3420 Business Laptop";3.8;63;635;47999;84998;"43";"Intel Core i5 Processor (11th Gen)";8;"Linux";"512";"35.56 cm (14 inch)"
292;"ZEBRONICS";"ZEBRONICS Thin and Light Laptop Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) ZEB-NB...";3.9;217;21717;43990;81999;"46";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"1024 ";"39.62 cm (15.6 Inch)"
293;"HP";"HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop";4.2;47;472;36200;46601;"22";"Intel Core i3 Processor (12th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
294;"Apple";"Apple 2023 MacBook Pro Apple M3 Max - (36 GB/1 TB SSD/macOS Sonoma) MRX53HN/A";0.0;0;0;299990;319900;"6";"Apple M3 Max Processor";3;"macOS";"1024 ";"35.56 cm (14 Inch)"
295;"Acer";"Acer Predator Helios 16 Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics...";4.3;61;618;129990;171999;"24";"Intel Core i9 Processor (13th Gen)";16;"Windows 11";"1024 ";"40.64 cm (16 Inch)"
296;"ASUS";"ASUS AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop";0.0;0;0;35990;50990;"29";"AMD Ryzen 3 Quad Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
297;"ASUS";"ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ322WS | X5...";4.3;8656;8656751;31990;49990;"36";"Intel Core i3 Processor (11th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
298;"Lenovo";"Lenovo Yoga Pro 7 AI PC 2.8K OLED Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graph...";0.0;0;0;147990;202890;"27";"Intel Core Ultra 7 Processor";0;"Windows 11";"1024 ";"36.83 cm (14.5 inch)"
299;"ASUS";"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVID...";3.7;22;221;58990;70990;"16";"AMD Ryzen 7 Octa Core Processor";8;"Windows 11";"512";"39.62 cm (15.6 inch)"
300;"Lenovo";"Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...";3.9;12;120;47990;91966;"47";"AMD Ryzen 5 Hexa Core Processor";8;"Windows 11";"512";"35.56 cm (14 Inch)"
301;"MSI";"MSI Modern 15 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12MO-612IN ...";4.3;537;53765;42990;48990;"12";"Intel Core i3 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
302;"Lenovo";"Lenovo AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 15 G5 Thin and Light...";3.9;64;646;52990;90000;"41";"AMD Ryzen 7 Octa Core Processor";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
303;"Acer";"Acer Nitro V Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...";4.2;291;29131;62990;78999;"20";"Intel Core i5 Processor (13th Gen)";8;"Windows 11";"512";"39.62 cm (15.6 Inch)"
304;"ASUS";"ASUS TUF Gaming F15 (2023) with 90WHr Battery Intel H-Series Intel Core i7 12th Gen 12700H - (16 GB/51...";4.4;266;26626;101490;133990;"24";"Intel Core i7 Processor (12th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
305;"HP";"HP Intel Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14s - dy5005TU Thin and Lig...";4.2;2186;2186165;63990;72331;"11";"Intel Core i5 Processor (12th Gen)";16;"Windows 11";"512";"35.56 cm (14 inch)"
306;"Apple";"Apple 2022 MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A";4.7;6612;6612480;92990;99900;"6";"Apple M2 Processor";8;"Unknown";"256";"34.54 cm (13.6 Inch)"
307;"Acer";"Acer Chromebook (2024) Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-CO...";3.6;118;11811;15990;40000;"60";"Intel Celeron Dual Core Processor";0;"Chrome OS";"Unknown";"Unknown"
308;"ASUS";"ASUS Vivobook 15X (2023) Intel Core i5 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ...";4.2;105;1059;58990;80990;"27";"Intel Core i5 Processor (13th Gen)";16;"Windows 11";"512";"39.62 cm (15.6 Inch)"
